fid,field_1,GridId,,x,y,VRYieldVOl,row,col,Relative_Elevation1,Slope1,TRI1,TPI1,Elevation1,Application_4_N_rate,Application_5_N_rate,Application_7_N_rate,Application_10_N_rate,ph_mean_30_60,clay_mean_30_60,silt_mean_30_60,sand_mean_30_60,ksat_mean_30_60,om_mean_30_60
1220,1219,42,1219,-97.68774697,27.66699297,80.169365,66,91,0.916876435,0.003186952,0.333532244,0.70850867,56.16036606,,,0.234694271,83.33265667,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1221,1220,42,1220,-97.68764697,27.66699297,60.650467,66,92,0.754032254,0.008190415,0.29862988,-0.226970166,55.93398666,,,0.235164661,82.14919739,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1222,1221,42,1221,-97.68754697,27.66699297,79.30099,66,93,0.782353818,0.00242707,0.268060446,-0.103856742,55.97335815,,,0.242229061,81.13893242,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1223,1222,42,1222,-97.68744697,27.66699297,75.803116,66,94,0.843713999,0.0097918,0.23570326,0.192347869,56.0586586,,,0.235391312,79.43590565,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1224,1223,42,1223,-97.68734697,27.66699297,68.14993,66,95,0.933395743,0.010424028,0.281936854,0.653264523,56.18333054,,,0.23882515,83.65016499,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1225,1224,42,1224,-97.68724697,27.66699297,66.90724,66,96,0.982959151,0.007665104,0.319069415,0.861275017,56.2522316,,,0.238936329,79.29158134,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1226,1225,53,1225,-97.68714697,27.66699297,67.84266,66,97,1.086800337,0.005446434,0.436161637,1.360895991,56.39658737,,,0.240822163,78.56996498,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1227,1226,53,1226,-97.68704697,27.66699297,80.431,66,98,0.971156895,0.006290501,0.309942752,0.813648641,56.23582458,,,0.243058643,79.03180275,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1228,1227,53,1227,-97.68694697,27.66699297,81.20966,66,99,0.985319078,0.005343358,0.308004975,0.891220093,56.25551224,,,0.241018867,78.10812721,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1229,1228,53,1228,-97.68684697,27.66699297,59.83143,66,100,0.888554871,0.006361787,0.236834362,0.424349278,56.12099457,,,0.237987003,78.68542442,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1230,1229,53,1229,-97.68674697,27.66699297,67.488556,66,101,0.853156388,0.004522968,0.22822547,0.250681043,56.07178497,,,0.237790298,81.65849476,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1231,1230,53,1230,-97.68664697,27.66699297,65.47652,66,102,0.921596229,0.006592154,0.252813607,0.536705136,56.16692734,,,0.237649174,82.29352169,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1232,1231,53,1231,-97.68654697,27.66699297,79.32769,66,103,0.876755357,0.006567223,0.225929633,0.312520981,56.10459137,,,0.232970943,79.84001369,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1233,1232,53,1232,-97.68644697,27.66699297,73.86224,66,104,0.912156641,0.006975699,0.24645485,0.439130038,56.15380478,,,0.235523872,80.21525688,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1234,1233,53,1233,-97.68634697,27.66699297,75.30903,66,105,0.933395743,0.007084874,0.250271648,0.539622724,56.18333054,,,0.240035324,80.41731091,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1235,1234,53,1234,-97.68624697,27.66699297,76.01828,66,106,0.857876182,0.000956022,0.206877023,0.235465795,56.07834625,,,0.244713573,79.46477051,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1236,1235,53,1235,-97.68614697,27.66699297,79.56702,66,107,0.940478206,0.002813168,0.264452904,0.612352967,56.19317627,,,0.238021221,79.49363537,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1237,1236,53,1236,-97.68604697,27.66699297,79.16902,66,108,0.855516255,0.006385993,0.199923843,0.289783537,56.07506561,,,0.227796669,81.39871101,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1238,1237,53,1237,-97.68594697,27.66699297,75.744316,66,109,0.756394923,0.004187535,0.181624442,-0.099532187,55.93727112,,,0.226406879,79.08952732,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1239,1238,53,1238,-97.68584697,27.66699297,81.21104,66,110,0.697391927,0.004195025,0.216501415,-0.322745651,55.8552475,,,0.217649078,83.27492695,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1240,1239,53,1239,-97.68574697,27.66699297,83.16999,66,111,0.680872619,0.004481312,0.219088987,-0.329580814,55.83228302,,,0.219701691,80.35958118,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1241,1240,53,1240,-97.68564697,27.66699297,70.65637,66,112,0.673792899,0.002829852,0.220111772,-0.263147295,55.8224411,,,0.235297222,82.63990002,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1242,1241,53,1241,-97.68554697,27.66699297,64.1877,66,113,0.692672133,0.004304824,0.199114203,-0.171062708,55.84868622,,,0.240458679,84.19859734,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1243,1242,53,1242,-97.68544697,27.66699297,80.352165,66,114,0.744592667,0.00098822,0.156131744,0.019475924,55.92086411,,,0.232166996,79.95547314,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1244,1243,53,1243,-97.68534697,27.66699297,79.62407,66,115,0.704471648,0.002807623,0.153144211,-0.131846011,55.86508942,,,0.207745247,83.24606209,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1245,1244,53,1244,-97.68524697,27.66699297,34.0082,66,116,0.643111467,0.001240616,0.206110865,-0.39536193,55.77978897,,,0.191636562,77.53083,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1246,1245,53,1245,-97.68514697,27.66699297,0,66,117,0.735153079,0.003483221,0.187486038,-0.088608891,55.90774155,,,0.196391773,84.11200275,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1247,1246,53,1246,-97.68504697,27.66699297,1.5907083,66,118,0.772914231,0.001257777,0.275322616,0.059786711,55.9602356,,,0.316871281,84.05427303,7.629691601,45.51398849,25.73780632,25.35713005,0.335284442,1.231893182
1248,1247,53,1247,-97.68494697,27.66699297,0.44993356,66,119,0.777634025,0.009305108,0.298059314,0.076541409,55.96679688,,,0.236131096,84.05427303,7.629691601,45.51398849,25.73780632,25.35713005,0.335284442,1.231893182
1023,1022,9,1022,-97.69604697,27.66709297,6.809838,65,8,-3.595383406,,1.13988924,-2.376788378,49.88760376,,,0.282669697,84.86248913,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1024,1023,9,1023,-97.69594697,27.66709297,81.924675,65,9,-2.882649183,0.009758754,0.655718029,-1.550096035,50.87841797,,,0.289148235,83.44811096,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1025,1024,9,1024,-97.69584697,27.66709297,93.64928,65,10,-3.227362156,0.014086408,0.869403064,-1.956394076,50.39921188,,,0.289148235,73.20111122,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1026,1025,9,1025,-97.69574697,27.66709297,92.00814,65,11,-3.399646044,0.021734223,1.089813232,-2.188011169,50.15970993,,,0.267125473,68.69820328,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1027,1026,9,1026,-97.69564697,27.66709297,95.888794,65,12,-3.399646044,0.022065647,1.225341916,-2.20281148,50.15970993,,,1.263414078,77.87720833,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1028,1027,9,1027,-97.69554697,27.66709297,103.47829,65,13,-3.385486603,0.01843489,1.304249644,-2.233018637,50.17939377,,,0.261686058,73.31657066,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1029,1028,9,1028,-97.69544697,27.66709297,103.910904,65,14,-3.220282555,0.01498886,1.122657061,-2.053594351,50.4090538,,,0.245868168,74.52889481,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1030,1029,9,1029,-97.69534697,27.66709297,106.41184,65,15,-3.019677162,0.0198377,0.925161123,-1.863925576,50.68792725,,,0.230730171,76.26078129,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1031,1030,9,1030,-97.69524697,27.66709297,101.70232,65,16,-2.644431114,0.018963875,0.645140886,-1.460289478,51.20957947,,,0.228369675,71.90219765,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1032,1031,9,1031,-97.69514697,27.66709297,97.10221,65,17,-2.424946547,0.017640179,0.610762477,-1.223964334,51.51469803,,,0.246684933,79.78228397,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1033,1032,9,1032,-97.69504697,27.66709297,96.37659,65,18,-2.160621166,0.033394262,0.68850559,-1.000838757,51.88215256,,,0.250366783,79.86887856,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1034,1033,9,1033,-97.69494697,27.66709297,105.73477,65,19,-1.938776731,0.031662378,0.823269963,-0.762953281,52.19055176,,,0.253189125,77.29991112,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1035,1034,9,1034,-97.69484697,27.66709297,109.96897,65,20,-1.78537488,0.028040139,0.921520054,-0.586410761,52.40380478,,,0.249793777,76.95353279,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1036,1035,9,1035,-97.69474697,27.66709297,100.64777,65,21,-1.542291403,0.026894271,1.032751322,-0.298465669,52.74172974,,,0.241852741,77.93493805,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1037,1036,9,1036,-97.69464697,27.66709297,116.08159,65,22,-1.393606663,0.024018414,1.025074363,-0.113489464,52.94842529,,,0.238615608,83.59243526,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1038,1037,9,1037,-97.69454697,27.66709297,111.3899,65,23,-1.115121841,0.02513472,1.039631367,0.289431959,53.33556366,,,0.235177498,82.23579197,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1039,1038,20,1038,-97.69444697,27.66709297,108.13858,65,24,-1.063201308,0.015341154,0.878249109,0.359697402,53.40774155,,,0.239787312,79.66682453,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1040,1039,20,1039,-97.69434697,27.66709297,97.512726,65,25,-0.919239104,0.021389741,0.831166804,0.552064896,53.60787201,,,0.228241386,82.46671085,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1041,1040,20,1040,-97.69424697,27.66709297,105.93446,65,26,-0.8979972,0.014953347,0.725164652,0.558003724,53.63740158,,,0.232962399,81.86054878,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1042,1041,20,1041,-97.69414697,27.66709297,101.94762,65,27,-0.893277407,0.012900622,0.621504307,0.525534153,53.64396286,,,0.237734699,82.8708189,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1043,1042,20,1042,-97.69404697,27.66709297,100.87277,65,28,-0.867318511,0.014355565,0.575494945,0.514795244,53.6800499,,,0.234215336,83.79448929,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1044,1043,20,1043,-97.69394697,27.66709297,108.67822,65,29,-0.990038872,0.017745275,0.460577816,0.277751565,53.50944901,,,0.245342178,81.74508934,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1045,1044,20,1044,-97.69384697,27.66709297,110.64515,65,30,-0.945197999,0.018256512,0.439091086,0.275849342,53.57178497,,,0.241292553,81.4853056,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1046,1045,20,1045,-97.69374697,27.66709297,89.21716,65,31,-0.907436848,0.011967525,0.421557903,0.253918618,53.62427902,,,0.236537342,85.29546204,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1047,1046,20,1046,-97.69364697,27.66709297,91.36985,65,32,-0.784716487,0.014191937,0.41620636,0.379968703,53.79487991,,,0.233047924,80.82141895,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1048,1047,20,1047,-97.69354697,27.66709297,100.14186,65,33,-0.76583451,0.01074747,0.344150603,0.344479918,53.82112885,,,0.237289963,81.71622448,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1049,1048,20,1048,-97.69344697,27.66709297,114.760925,65,34,-0.687955081,0.009759799,0.329987645,0.415058315,53.92939377,,,0.235151844,82.5821703,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1050,1049,20,1049,-97.69334697,27.66709297,93.7192,65,35,-0.78235656,0.008743951,0.247749865,0.151079133,53.79816055,,,0.239120216,80.30185146,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1051,1050,20,1050,-97.69324697,27.66709297,87.676895,65,36,-0.742235541,0.003065081,0.228328124,0.139497027,53.85393524,,,0.239975471,79.49363537,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1052,1051,20,1051,-97.69314697,27.66709297,83.515144,65,37,-0.787076414,0.007100037,0.255852133,-0.077053674,53.79159927,,,0.235429802,77.32877598,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1053,1052,20,1052,-97.69304697,27.66709297,77.25765,65,38,-0.666713178,0.006683131,0.226927802,0.093369231,53.95892334,,,0.236917934,80.07093258,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1054,1053,20,1053,-97.69294697,27.66709297,86.32939,65,39,-0.680872619,0.008066392,0.220835015,-0.088238686,53.9392395,,,0.236220913,78.4833704,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1055,1054,20,1054,-97.69284697,27.66709297,64.35166,65,40,-0.657273591,0.005676479,0.233469054,-0.170035034,53.9720459,,,0.239150143,80.35958118,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1056,1055,20,1055,-97.69274697,27.66709297,80.32329,65,41,-0.57939136,0.008805642,0.188739389,-0.107100047,54.08031464,,,0.233933105,80.21525688,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1057,1056,20,1056,-97.69264697,27.66709297,64.65777,65,42,-0.513311386,0.003493805,0.186141506,-0.071880348,54.17217636,,,0.231786423,81.71622448,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1058,1057,20,1057,-97.69254697,27.66709297,74.34543,65,43,-0.520391107,0.005155758,0.204331249,-0.208997473,54.16233444,,,0.235032101,78.85861359,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1059,1058,20,1058,-97.69244697,27.66709297,70.83116,65,44,-0.492069542,0.004001938,0.230146021,-0.251214474,54.20170593,,,0.23777319,80.21525688,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1060,1059,20,1059,-97.69234697,27.66709297,72.72387,65,45,-0.374069005,0.006474081,0.231944665,-0.081906855,54.36574554,,,0.239710331,79.55136509,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1061,1060,20,1060,-97.69224697,27.66709297,16.293491,65,46,-0.248986021,0.005709449,0.258989036,0.108260982,54.53963089,,,0.240839272,79.08952732,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1062,1061,20,1061,-97.69214697,27.66709297,3.1034477,65,47,-0.213584766,0.002722873,0.286792606,0.075938486,54.5888443,,,0.238910675,80.61936493,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1063,1062,20,1062,-97.69204697,27.66709297,1.2094629,65,48,-0.194705561,0.001819986,0.303307027,0.015186806,54.61508942,,,0.243665886,80.38844604,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1064,1063,31,1063,-97.69194697,27.66709297,1.2094629,65,49,-0.194705561,0.01198246,0.337022185,-0.088472962,54.61508942,,,0.242814903,81.11006756,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1065,1064,31,1064,-97.69184697,27.66709297,94.24979,65,50,0.230104074,0.012372058,0.492090762,0.760848641,55.2056427,,,0.236734047,83.36152153,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1066,1065,31,1065,-97.69174697,27.66709297,63.053455,65,51,0.26078552,0.00525928,0.466330737,0.728526056,55.24829483,,,0.236875172,81.28325157,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1067,1066,31,1066,-97.69164697,27.66709297,73.06363,65,52,0.36934647,0.008360337,0.561707973,0.862249076,55.39921188,,,0.237529449,79.81114883,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1068,1067,31,1067,-97.69154697,27.66709297,73.802765,65,53,0.409467518,0.004441479,0.549721718,0.84374404,55.45498657,,,0.237148857,80.30185146,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1069,1068,31,1068,-97.69144697,27.66709297,86.57354,65,54,0.37642616,0.010365383,0.48741132,0.671174288,55.4090538,,,0.236143932,80.04206772,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1070,1069,31,1069,-97.69134697,27.66709297,90.94243,65,55,0.560509443,0.011629892,0.653626084,1.0070014,55.66495895,,,0.23555809,81.25438671,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1071,1070,31,1070,-97.69124697,27.66709297,96.54778,65,56,0.42362693,0.008879852,0.478804439,0.594368577,55.47467041,,,0.234044285,80.59050007,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1072,1071,31,1071,-97.69114697,27.66709297,74.09587,65,57,0.43070662,0.012705996,0.46220383,0.524697185,55.48451233,,,0.234300861,78.22358665,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1073,1072,31,1072,-97.69104697,27.66709297,79.27345,65,58,0.659630775,0.016659461,0.638137162,1.041578889,55.80275345,,,0.23785017,79.95547314,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1074,1073,31,1073,-97.69094697,27.66709297,85.79307,65,59,0.678512692,0.011836293,0.612313926,1.024757624,55.82900238,,,0.239094563,82.40898113,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1075,1074,31,1074,-97.69084697,27.66709297,83.55509,65,60,0.68795234,0.017415563,0.575159132,0.977343142,55.84212494,,,0.236930771,79.66682453,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1076,1075,31,1075,-97.69074697,27.66709297,78.42871,65,61,0.723353565,0.013295912,0.570836544,0.991584837,55.89133835,,,0.233766327,79.78228397,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1077,1076,31,1076,-97.69064697,27.66709297,84.355316,65,62,0.768194437,0.012639478,0.567798257,1.050655007,55.95367432,,,0.236447544,79.60909481,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1078,1077,31,1077,-97.69054697,27.66709297,68.37034,65,63,0.905076921,0.012357286,0.702664971,1.374064565,56.14396286,,,0.240086651,80.67709465,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1079,1078,31,1078,-97.69044697,27.66709297,91.81696,65,64,0.829554617,0.013902589,0.586590648,1.102637291,56.03897476,,,0.235207424,79.46477051,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1080,1079,31,1079,-97.69034697,27.66709297,81.73828,65,65,0.872035563,0.013334624,0.601088285,1.201804519,56.09803009,,,0.232744293,79.92660828,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1081,1080,31,1080,-97.69024697,27.66709297,78.92605,65,66,0.886194944,0.012838234,0.583855331,1.20698607,56.11771393,,,0.239919872,80.87914867,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1082,1081,31,1081,-97.69014697,27.66709297,96.49067,65,67,0.671433032,0.016355995,0.381210387,0.468819886,55.81916046,,,0.236892281,81.74508934,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1083,1082,31,1082,-97.69004697,27.66709297,83.59239,65,68,0.737513006,0.01495009,0.385537714,0.640820205,55.91102219,,,0.241035976,78.10812721,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1084,1083,31,1083,-97.68994697,27.66709297,90.754585,65,69,0.57939136,0.012629628,0.335509598,0.040260162,55.69120789,,,0.238187981,79.11839218,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1085,1084,31,1084,-97.68984697,27.66709297,106.442665,65,70,0.862595975,0.01033274,0.420875639,0.98928982,56.08490753,,,0.239975471,81.94714336,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1086,1085,31,1085,-97.68974697,27.66709297,109.862946,65,71,0.900357127,0.004487856,0.452046037,1.068214059,56.13740158,,,0.236618595,79.984338,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1087,1086,31,1086,-97.68964697,27.66709297,108.575134,65,72,0.900357127,0.008672183,0.42989713,1.042784929,56.13740158,,,0.236477489,79.60909481,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1088,1087,42,1087,-97.68954697,27.66709297,103.42944,65,73,0.95227772,0.009710261,0.47307986,1.199535012,56.20957947,,,0.231465702,78.91634331,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1089,1088,42,1088,-97.68944697,27.66709297,115.00274,65,74,0.836634278,0.010863638,0.352738798,0.732291937,56.04881668,,,0.236190968,80.85028381,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1090,1089,42,1089,-97.68934697,27.66709297,90.39626,65,75,0.803595722,0.007852129,0.311781526,0.575559914,56.00288773,,,0.238885021,80.24412174,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1091,1090,42,1090,-97.68924697,27.66709297,84.52947,65,76,0.907436848,0.002637559,0.397391498,0.947323918,56.1472435,,,0.238564301,79.00293789,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1092,1091,42,1091,-97.68914697,27.66709297,108.577354,65,77,0.862595975,0.005776113,0.333986938,0.736511946,56.08490753,,,0.237529449,79.08952732,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1093,1092,42,1092,-97.68904697,27.66709297,109.44573,65,78,0.857876182,0.006178648,0.311895549,0.677037418,56.07834625,,,0.239924145,77.44423542,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1094,1093,42,1093,-97.68894697,27.66709297,122.866615,65,79,0.893277407,0.007579034,0.324470758,0.776981056,56.12755966,,,0.2430159,80.01320286,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1095,1094,42,1094,-97.68884697,27.66709297,110.53039,65,80,1.124561429,0.005490393,0.547299564,1.727226853,56.44908142,,,0.240792236,80.82141895,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1096,1095,42,1095,-97.68874697,27.66709297,111.01433,65,81,0.813035309,0.008360313,0.254912615,0.382791549,56.01601028,,,0.23914587,79.29158134,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1097,1096,42,1096,-97.68864697,27.66709297,105.03051,65,82,1.025440097,0.00956887,0.394265682,1.317091465,56.31128693,,,0.239547844,78.59882984,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1098,1097,42,1097,-97.68854697,27.66709297,102.16181,65,83,1.115121841,0.005559648,0.491237968,1.731245637,56.43595886,,,0.238645554,79.92660828,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1099,1098,42,1098,-97.68844697,27.66709297,101.38893,65,84,1.100959659,0.008955889,0.464288712,1.735627532,56.41627121,,,0.23675972,81.31211643,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1100,1099,42,1099,-97.68834697,27.66709297,101.260956,65,85,1.214243174,0.007298574,0.581281066,2.344161749,56.57375336,,,0.236554451,80.76368923,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1101,1100,42,1100,-97.68824697,27.66709297,89.19175,65,86,1.216603041,0.003327167,0.587907612,2.347930908,56.577034,,,0.236751156,81.11006756,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1102,1101,42,1101,-97.68814697,27.66709297,84.76361,65,87,1.273243427,0.00314557,0.683583319,2.590152025,56.65577316,,,0.233864689,80.07093258,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1103,1102,42,1102,-97.68804697,27.66709297,74.57237,65,88,1.306284785,0.008722233,0.723147213,2.734792948,56.70170593,,,0.241339588,79.37817593,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1104,1103,42,1103,-97.68794697,27.66709297,66.13417,65,89,1.414845705,0.007665064,0.865585744,3.286837816,56.85262299,,,0.238406067,79.11839218,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1105,1104,42,1104,-97.68784697,27.66709297,94.31677,65,90,1.473845959,0.012106598,0.941501915,3.646006107,56.93464279,,,0.238063984,79.75341911,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1106,1105,42,1105,-97.68774697,27.66709297,83.185844,65,91,0.987678945,0.012582179,0.373149723,1.008939743,56.25879288,,,0.233197594,79.52250023,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1107,1106,42,1106,-97.68764697,27.66709297,87.42262,65,92,1.115121841,0.003939497,0.503258348,1.704126239,56.43595886,,,0.235164661,80.53277035,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1108,1107,42,1107,-97.68754697,27.66709297,81.08409,65,93,0.888554871,0.004732259,0.287600338,0.406160593,56.12099457,,,0.242229061,77.58855972,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1109,1108,42,1108,-97.68744697,27.66709297,74.591576,65,94,1.214243174,0.010580758,0.576713443,2.146155834,56.57375336,,,0.244435616,80.07093258,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1110,1109,42,1109,-97.68734697,27.66709297,74.13506,65,95,1.13872087,0.009452568,0.473535299,1.684063673,56.46876526,,,0.23882515,80.24412174,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1111,1110,42,1110,-97.68724697,27.66709297,80.94385,65,96,1.112759233,0.00691752,0.433851659,1.439080358,56.43267441,,,0.238936329,78.59882984,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1112,1111,53,1111,-97.68714697,27.66709297,79.11736,65,97,1.056118846,0.010768153,0.375376642,1.10721612,56.35393524,,,0.240822163,78.22358665,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1113,1112,53,1112,-97.68704697,27.66709297,85.80344,65,98,1.136361003,0.006635567,0.447546273,1.517168045,56.46548462,,,0.243058643,81.02347298,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1114,1113,53,1113,-97.68694697,27.66709297,84.27444,65,99,1.070281029,0.007898325,0.360770315,1.186401129,56.37362289,,,0.241018867,79.34931107,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
